NC_008463.1		GCF_000014625.1	1763497	1765797	2300	PAGI10
NC_011770.1		GCF_000026645.1	1817099	1819367	2268	PAGI10
NZ_AAQW01000001.1		GCF_000168335.1	3345293	3347601	2308	PAGI10
NZ_AEVW03000007.1		GCF_000215795.4	74980	77295	2315	PAGI10
NZ_JH376475.1		GCF_000233495.1	170	2433	2263	PAGI10
NZ_CP015877.1		GCF_000271985.2	4528407	4530664	2257	PAGI10
NC_017549.1		GCF_000284555.1	3759375	3761671	2296	PAGI10
NC_017549.1		GCF_000284555.1	6275354	6277650	2296	PAGI10
NZ_AKBD01000169.1		GCF_000295475.1	359	2621	2262	PAGI10
NZ_AKZD01000084.1		GCF_000297275.1	2890	5153	2263	PAGI10
NZ_CAQZ01000121.1		GCF_000341565.1	5800	9239	3439	PAGI10
NZ_AOIH01000002.1		GCF_000342145.1	400441	402709	2268	PAGI10
NZ_APMD01000026.1		GCF_000359565.1	54366	57793	3427	PAGI10
NZ_KE136335.1		GCF_000404265.1	2696919	2699176	2257	PAGI10
NZ_KE137323.1		GCF_000408865.1	3028655	3030916	2261	PAGI10
NZ_KE137323.1		GCF_000408865.1	1948983	1951251	2268	PAGI10
NZ_ASQT01000036.1		GCF_000412295.1	14389	16657	2268	PAGI10
NZ_ASQW01000059.1		GCF_000412415.1	24673	26941	2268	PAGI10
NZ_ASQX01000142.1		GCF_000412435.1	14287	16595	2308	PAGI10
NC_021577.1		GCF_000414035.1	2802884	2805192	2308	PAGI10
NZ_ATAQ01000033.1		GCF_000455705.1	58	2321	2263	PAGI10
NZ_KI517348.1		GCF_000478465.2	319021	321278	2257	PAGI10
NZ_KI518656.1		GCF_000480355.1	86318	88575	2257	PAGI10
NZ_KI518663.1		GCF_000480375.1	651038	653301	2263	PAGI10
NZ_KI518678.1		GCF_000480395.1	1028432	1030695	2263	PAGI10
NZ_KI518696.1		GCF_000480415.1	457278	459541	2263	PAGI10
NZ_KI518709.1		GCF_000480455.1	2748765	2751073	2308	PAGI10
NZ_KI518719.1		GCF_000480515.1	1859443	1861752	2309	PAGI10
NZ_KI518722.1		GCF_000480535.1	1344063	1346326	2263	PAGI10
NZ_KI518732.1		GCF_000480555.1	2065421	2067736	2315	PAGI10
NZ_KI518738.1		GCF_000480575.1	1683857	1686125	2268	PAGI10
NZ_KI518741.1		GCF_000480595.1	920236	922504	2268	PAGI10
NZ_KI518748.1		GCF_000480615.1	1007256	1009524	2268	PAGI10
NZ_KI518758.1		GCF_000480665.1	1802971	1805234	2263	PAGI10
NZ_KI518765.1		GCF_000480685.1	1017450	1019713	2263	PAGI10
NZ_KI518814.1		GCF_000480765.1	1000550	1002813	2263	PAGI10
NZ_KI518819.1		GCF_000480785.1	1015863	1018131	2268	PAGI10
NZ_KI518825.1		GCF_000480825.1	840235	842535	2300	PAGI10
NZ_KI518835.1		GCF_000480845.1	1032869	1035159	2290	PAGI10
NZ_KI518856.1		GCF_000480905.1	894897	897160	2263	PAGI10
NZ_KI518875.1		GCF_000480925.1	1821331	1823594	2263	PAGI10
NZ_KI518883.1		GCF_000480945.1	1739674	1743850	4176	PAGI10
NZ_KI518886.1		GCF_000480965.1	437480	439737	2257	PAGI10
NZ_KI518915.1		GCF_000481025.1	982719	984982	2263	PAGI10
NZ_KI518951.1		GCF_000481105.1	70684	72984	2300	PAGI10
NZ_KI518973.1		GCF_000481165.1	934970	937270	2300	PAGI10
NZ_KI518981.1		GCF_000481185.1	1018431	1020731	2300	PAGI10
NZ_KI518992.1		GCF_000481205.1	2089266	2091581	2315	PAGI10
NZ_KI518996.1		GCF_000481225.1	1490056	1492356	2300	PAGI10
NZ_KI519017.1		GCF_000481265.1	2169018	2172444	3426	PAGI10
NZ_KI519023.1		GCF_000481285.1	935733	939909	4176	PAGI10
NZ_KI519048.1		GCF_000481305.1	432	2695	2263	PAGI10
NZ_KI519034.1		GCF_000481305.1	68448	70723	2275	PAGI10
NZ_KI519052.1		GCF_000481325.1	310989	313463	2474	PAGI10
NZ_KI519064.1		GCF_000481365.1	1033409	1035672	2263	PAGI10
NZ_KI519071.1		GCF_000481405.1	697802	700117	2315	PAGI10
NZ_KI519076.1		GCF_000481425.1	2051902	2054217	2315	PAGI10
NZ_KI519080.1		GCF_000481465.1	1715403	1719579	4176	PAGI10
NZ_KI519145.1		GCF_000481585.1	1784396	1786659	2263	PAGI10
NZ_KI519153.1		GCF_000481605.1	1887952	1890261	2309	PAGI10
NZ_KI519157.1		GCF_000481625.1	996437	1000613	4176	PAGI10
NZ_KI519160.1		GCF_000481645.1	1029534	1031797	2263	PAGI10
NZ_KI519173.1		GCF_000481665.1	1060246	1062509	2263	PAGI10
NZ_KI519208.1		GCF_000481725.1	2158651	2160914	2263	PAGI10
NZ_KI519216.1		GCF_000481745.1	907873	910136	2263	PAGI10
NZ_KI519229.1		GCF_000481765.1	998985	1003947	4962	PAGI10
NZ_KI519281.1		GCF_000481925.1	918348	920648	2300	PAGI10
NZ_KI519287.1		GCF_000481945.1	952247	954510	2263	PAGI10
NZ_KI519298.1		GCF_000481985.1	2681641	2683949	2308	PAGI10
NZ_KI519316.1		GCF_000482025.1	1008565	1010833	2268	PAGI10
NZ_CP013993.1		GCF_000496455.2	1921345	1923613	2268	PAGI10
NC_022808.2		GCF_000496605.2	1790176	1792439	2263	PAGI10
NC_022806.1		GCF_000496645.1	343724	347163	3439	PAGI10
NZ_AZBO01000125.1		GCF_000506805.1	24123	27549	3426	PAGI10
NC_023066.1		GCF_000508765.1	1774937	1777205	2268	PAGI10
NZ_KI914433.1		GCF_000520175.1	1871728	1874028	2300	PAGI10
NZ_KI914468.1		GCF_000520275.1	890310	893736	3426	PAGI10
NZ_KI914477.1		GCF_000520295.1	1026536	1028804	2268	PAGI10
NZ_KI914481.1		GCF_000520315.1	1370325	1372625	2300	PAGI10
NZ_KI914512.1		GCF_000520355.1	993200	995468	2268	PAGI10
NZ_KI914527.1		GCF_000520395.1	1700687	1704863	4176	PAGI10
NZ_KI914530.1		GCF_000520415.1	1802695	1804958	2263	PAGI10
NZ_KI914563.1		GCF_000520455.1	926356	928619	2263	PAGI10
NZ_CP006980.1		GCF_000583895.1	1817157	1819425	2268	PAGI10
NZ_CP006981.1		GCF_000583915.1	1774931	1777199	2268	PAGI10
NZ_CP006982.1		GCF_000583935.1	1816805	1819072	2267	PAGI10
NZ_CP006983.1		GCF_000583955.1	1816569	1818837	2268	PAGI10
NZ_CP006984.1		GCF_000583975.1	1816723	1818991	2268	PAGI10
NZ_CP006985.1		GCF_000583995.1	1801200	1803468	2268	PAGI10
NZ_KK212719.1		GCF_000629225.1	324	2592	2268	PAGI10
NZ_KK213173.1		GCF_000629405.1	1072896	1075164	2268	PAGI10
NZ_KK213188.1		GCF_000629445.1	1035346	1037582	2236	PAGI10
NZ_KK213202.1		GCF_000629465.1	955271	957539	2268	PAGI10
NZ_KK213223.1		GCF_000629505.1	989673	991973	2300	PAGI10
NZ_KK213250.1		GCF_000629545.1	886335	889761	3426	PAGI10
NZ_ATAJ02000075.1		GCF_000647595.2	15412	17669	2257	PAGI10
NZ_ATAI01000165.1		GCF_000647615.1	15421	17736	2315	PAGI10
NZ_JFJU01000002.1		GCF_000710625.1	602134	604449	2315	PAGI10
NZ_KN050641.1		GCF_000743405.1	5273924	5276187	2263	PAGI10
NZ_CP021380.2		GCF_000763245.3	1715087	1717350	2263	PAGI10
NZ_JRGP01000122.1		GCF_000786565.1	4	2267	2263	PAGI10
NZ_JTSG01000029.1		GCF_000789525.1	96861	99129	2268	PAGI10
NZ_JTUQ01000047.1		GCF_000789685.1	15016	18442	3426	PAGI10
NZ_JTUN01000048.1		GCF_000789755.1	14706	18133	3427	PAGI10
NZ_JTUJ01000077.1		GCF_000789845.1	116411	118707	2296	PAGI10
NZ_JTUC01000026.1		GCF_000790065.1	5603	7860	2257	PAGI10
NZ_JTTX01000076.1		GCF_000790185.1	16185	18481	2296	PAGI10
NZ_JTTW01000008.1		GCF_000790205.1	48550	50818	2268	PAGI10
NZ_JTNH01000037.1		GCF_000790345.1	55208	57465	2257	PAGI10
NZ_JTTI01000001.1		GCF_000790545.1	96942	99210	2268	PAGI10
NZ_JTTH01000090.1		GCF_000790565.1	18127	20395	2268	PAGI10
NZ_JTTE01000009.1		GCF_000790655.1	201793	204101	2308	PAGI10
NZ_JTND01000036.1		GCF_000790765.1	60747	63004	2257	PAGI10
NZ_JTSY01000001.1		GCF_000790825.1	103383	105651	2268	PAGI10
NZ_JTMZ01000080.1		GCF_000790835.1	16340	18597	2257	PAGI10
NZ_JTSW01000037.1		GCF_000790885.1	87747	91173	3426	PAGI10
NZ_JTST01000030.1		GCF_000790965.1	16195	18503	2308	PAGI10
NZ_JTSS01000031.1		GCF_000791025.1	2224	4487	2263	PAGI10
NZ_JTSP01000038.1		GCF_000791085.1	16748	19044	2296	PAGI10
NZ_JTRT01000002.1		GCF_000791185.1	64741	67004	2263	PAGI10
NZ_JTRR01000019.1		GCF_000791225.1	96251	98514	2263	PAGI10
