NC_011770.1		GCF_000026645.1	2796634	2907882	111248	PAGI2
NZ_AEVW03000001.1		GCF_000215795.4	403182	503597	100415	PAGI2
NZ_AFXI01000001.1		GCF_000223925.1	3095946	3197630	101684	PAGI2
NZ_AFXJ01000001.1		GCF_000223945.1	3081494	3183181	101687	PAGI2
NZ_AFXK01000001.1		GCF_000223965.1	3094797	3196485	101688	PAGI2
NZ_AJHI01000009.1		GCF_000259025.1	395103	497593	102490	PAGI2
NC_018080.1		GCF_000271365.1	2494955	2597444	102489	PAGI2
NZ_KE137323.1		GCF_000408865.1	2525602	2648196	122594	PAGI2
NZ_KI517348.1		GCF_000478465.2	518746	646749	128003	PAGI2
NZ_KI518678.1		GCF_000480395.1	1976794	2098658	121864	PAGI2
NZ_KI518716.1		GCF_000480495.1	2746406	2861744	115338	PAGI2
NZ_KI518719.1		GCF_000480515.1	2755905	2871243	115338	PAGI2
NZ_KI518758.1		GCF_000480665.1	2682666	2801425	118759	PAGI2
NZ_KI518781.1		GCF_000480705.1	1146882	1321847	174965	PAGI2
NZ_KI518856.1		GCF_000480905.1	1816617	1944991	128374	PAGI2
NZ_KI518951.1		GCF_000481105.1	648903	817378	168475	PAGI2
NZ_KI518996.1		GCF_000481225.1	2441779	2563633	121854	PAGI2
NZ_KI519017.1		GCF_000481265.1	2625018	2772727	147709	PAGI2
NZ_KI519064.1		GCF_000481365.1	1913099	2031858	118759	PAGI2
NZ_KI519078.1		GCF_000481445.1	2815301	2920402	105101	PAGI2
NZ_KI519153.1		GCF_000481605.1	2840434	2962288	121854	PAGI2
NZ_KI519173.1		GCF_000481665.1	2013917	2135781	121864	PAGI2
NZ_KI519208.1		GCF_000481725.1	56172	178026	121854	PAGI2
NZ_KI519208.1		GCF_000481725.1	2733778	2864522	130744	PAGI2
NZ_KI519287.1		GCF_000481945.1	1963500	2085354	121854	PAGI2
NZ_CP013993.1		GCF_000496455.2	4941123	5072003	130880	PAGI2
NC_023066.1		GCF_000508765.1	2754431	2865679	111248	PAGI2
NC_023149.1		GCF_000510305.1	2384883	2537278	152395	PAGI2
NZ_JALF01000001.1		GCF_000568215.1	2669856	2772784	102928	PAGI2
NZ_JALF01000001.1		GCF_000568215.1	3062847	3166323	103476	PAGI2
NZ_CP006980.1		GCF_000583895.1	2746472	2857720	111248	PAGI2
NZ_CP006981.1		GCF_000583915.1	2704239	2815486	111247	PAGI2
NZ_CP006982.1		GCF_000583935.1	2796335	2907587	111252	PAGI2
NZ_CP006983.1		GCF_000583955.1	2745486	2856734	111248	PAGI2
NZ_CP006984.1		GCF_000583975.1	2746040	2857288	111248	PAGI2
NZ_CP006985.1		GCF_000583995.1	2730514	2841762	111248	PAGI2
NZ_KK111654.1		GCF_000611975.2	40943	163392	122449	PAGI2
NZ_KK212160.1		GCF_000629085.1	368648	544207	175559	PAGI2
NZ_KK213168.1		GCF_000629385.1	1534643	1709608	174965	PAGI2
NZ_KK213188.1		GCF_000629445.1	1613835	1727315	113480	PAGI2
NZ_KK213188.1		GCF_000629445.1	2047744	2175776	128032	PAGI2
NZ_KK213202.1		GCF_000629465.1	1532146	1645626	113480	PAGI2
NZ_KK213202.1		GCF_000629465.1	1966055	2094096	128041	PAGI2
NZ_KK213259.1		GCF_000629565.1	1664719	1786573	121854	PAGI2
NZ_JMKR01000006.1		GCF_000685845.1	943118	1045098	101980	PAGI2
NZ_KN050641.1		GCF_000743405.1	6205532	6327367	121835	PAGI2
NZ_CP021380.2		GCF_000763245.3	2654363	2759103	104740	PAGI2
NZ_JTTS01000003.1		GCF_000790305.1	90150	265115	174965	PAGI2
NZ_JTTI01000003.1		GCF_000790545.1	1	120494	120493	PAGI2
NZ_JTSY01000037.1		GCF_000790825.1	223198	328051	104853	PAGI2
NZ_JTMZ01000002.1		GCF_000790835.1	1	152515	152514	PAGI2
NZ_JTOK01000029.1		GCF_000792855.1	106707	207210	100503	PAGI2
NZ_JTMY01000036.1		GCF_000793135.1	82648	223621	140973	PAGI2
NZ_JTMD01000029.1		GCF_000793455.1	6923	112029	105106	PAGI2
NZ_JTSK01000008.1		GCF_000793615.1	141127	294063	152936	PAGI2
NZ_JTRJ01000070.1		GCF_000793685.1	41096	142780	101684	PAGI2
NZ_JTSJ01000040.1		GCF_000793915.1	1	130419	130418	PAGI2
NZ_JTSD01000023.1		GCF_000794055.1	141281	283247	141966	PAGI2
NZ_JTXU01000006.1		GCF_000794445.1	325493	497578	172085	PAGI2
NZ_JTWW01000054.1		GCF_000795605.1	7	152467	152460	PAGI2
NZ_JTYY01000003.1		GCF_000795845.1	373145	520223	147078	PAGI2
NZ_JTYS01000010.1		GCF_000796045.1	84763	185257	100494	PAGI2
NZ_JTYO01000006.1		GCF_000796125.1	330169	430672	100503	PAGI2
NZ_JTYB01000030.1		GCF_000796425.1	79517	213294	133777	PAGI2
NZ_JTWK01000026.1		GCF_000796645.1	14314	160995	146681	PAGI2
NZ_JUAF01000025.1		GCF_000797005.1	1	169098	169097	PAGI2
NZ_JUAB01000015.1		GCF_000797125.1	25328	130439	105111	PAGI2
NZ_JTZZ01000018.1		GCF_000797165.1	42118	147224	105106	PAGI2
NZ_CBXZ010000019.1		GCF_000820805.1	293350	444661	151311	PAGI2
NZ_CP010555.1		GCF_000829885.1	1388503	1507933	119430	PAGI2
NZ_CGFY01000016.1		GCF_001028745.1	10189	136310	126121	PAGI2
NZ_JVCT01000079.1		GCF_001065395.1	1	143583	143582	PAGI2
NZ_LFMN01000010.1		GCF_001086625.1	1822149	1943984	121835	PAGI2
NZ_LFMP01000001.1		GCF_001086635.1	488978	591129	102151	PAGI2
NZ_LFXS01000014.1		GCF_001280755.1	284575	389607	105032	PAGI2
NZ_CTFH01000055.1		GCF_001375335.1	1	147774	147773	PAGI2
NZ_LJNU01000008.1		GCF_001420225.1	38750	161171	122421	PAGI2
NZ_LJYZ01000118.1		GCF_001444755.1	14479	166032	151553	PAGI2
NZ_LJZJ01000121.1		GCF_001444895.1	49489	207646	158157	PAGI2
NZ_LLLA01000056.1		GCF_001449175.1	186260	291366	105106	PAGI2
NZ_LLLV01000001.1		GCF_001449485.1	466641	571742	105101	PAGI2
NZ_LLMS01000023.1		GCF_001449805.1	375589	498859	123270	PAGI2
NZ_LLOC01000001.1		GCF_001450265.1	334732	465944	131212	PAGI2
NZ_LLLC01000012.1		GCF_001450385.1	415124	546527	131403	PAGI2
NZ_LLPG01000001.1		GCF_001451405.1	367741	498890	131149	PAGI2
NZ_LLPI01000048.1		GCF_001451425.1	68733	204577	135844	PAGI2
NZ_LLQY01000001.1		GCF_001452045.1	61219	161643	100424	PAGI2
NZ_LLRE01000095.1		GCF_001452105.1	68719	204553	135834	PAGI2
NZ_LLRN01000098.1		GCF_001452235.1	129005	275571	146566	PAGI2
NZ_LLRP01000039.1		GCF_001452285.1	61448	161847	100399	PAGI2
NZ_LLSX01000001.1		GCF_001452675.1	366912	506460	139548	PAGI2
NZ_LLTH01000001.1		GCF_001452805.1	366912	506460	139548	PAGI2
NZ_LLTT01000003.1		GCF_001452965.1	13881	184190	170309	PAGI2
NZ_LLUA01000023.1		GCF_001453065.1	371059	507703	136644	PAGI2
NZ_LLSL01000023.1		GCF_001453665.1	129005	275615	146610	PAGI2
NZ_LLUY01000001.1		GCF_001454305.1	366912	506405	139493	PAGI2
NZ_LLTZ01000028.1		GCF_001454595.1	366912	506402	139490	PAGI2
NZ_LLUJ01000036.1		GCF_001454665.1	373184	519505	146321	PAGI2
NZ_CP008866.2		GCF_001515915.2	2591367	2710123	118756	PAGI2
NZ_CP008870.2		GCF_001516185.2	3498758	3601729	102971	PAGI2
NZ_CP008857.1		GCF_001516265.1	7161793	7273258	111465	PAGI2
NZ_CP008857.1		GCF_001516265.1	336724	459928	123204	PAGI2
NZ_AP014839.1		GCF_001548135.1	2389642	2541034	151392	PAGI2
NZ_LRYD01000084.1		GCF_001554375.1	27501	161276	133775	PAGI2
NZ_LRYF01000006.1		GCF_001554425.1	27629	161404	133775	PAGI2
NZ_LRYQ01000011.1		GCF_001554545.1	228646	331611	102965	PAGI2
NZ_LRYR01000064.1		GCF_001554575.1	27682	161460	133778	PAGI2
NZ_LRYS01000022.1		GCF_001554615.1	228649	331612	102963	PAGI2
NZ_LRYT01000011.1		GCF_001554625.1	256731	359694	102963	PAGI2
NZ_LSAG01000022.1		GCF_001555415.1	405154	521114	115960	PAGI2
NZ_LSAI01000011.1		GCF_001555425.1	405152	521113	115961	PAGI2
NZ_LSAH01000011.1		GCF_001555455.1	433437	549398	115961	PAGI2
NZ_CP015377.1		GCF_001632245.1	4523946	4676164	152218	PAGI2
NZ_LYLY01000024.1		GCF_001679905.1	141121	316041	174920	PAGI2
