NZ_AEVV03000009.1		GCF_000215775.4	60093	93793	33700	PAGI6
NZ_ALJH01000004.1		GCF_000287875.1	5901	40755	34854	PAGI6
NZ_ASQV01000074.1		GCF_000412395.1	17898	52269	34371	PAGI6
NZ_KE503217.1		GCF_000439855.1	185487	220597	35110	PAGI6
NZ_KE503224.1		GCF_000439875.1	1839683	1874793	35110	PAGI6
NZ_KI518732.1		GCF_000480555.1	2266344	2301459	35115	PAGI6
NZ_KI518757.1		GCF_000480665.1	1880880	1914841	33961	PAGI6
NZ_KI518807.1		GCF_000480745.1	1007502	1044525	37023	PAGI6
NZ_KI518845.1		GCF_000480865.1	1065883	1102907	37024	PAGI6
NZ_KI518889.1		GCF_000480965.1	549980	587003	37023	PAGI6
NZ_KI519019.1		GCF_000481265.1	1	38898	38897	PAGI6
NZ_KI519045.1		GCF_000481305.1	480252	514893	34641	PAGI6
NZ_KI519051.1		GCF_000481325.1	2776290	2813224	36934	PAGI6
NZ_KI519088.1		GCF_000481485.1	791149	838100	46951	PAGI6
NZ_KI519146.1		GCF_000481585.1	918156	954169	36013	PAGI6
NZ_KI519243.1		GCF_000481785.1	1532513	1565513	33000	PAGI6
NZ_KI519252.1		GCF_000481805.1	2179457	2213828	34371	PAGI6
NZ_KI519256.1		GCF_000481825.1	2921077	2955042	33965	PAGI6
NZ_CP013993.1		GCF_000496455.2	6565054	6599941	34887	PAGI6
NZ_AYON01000258.1		GCF_000503175.1	1	31730	31729	PAGI6
NC_023019.1		GCF_000504045.1	6075250	6116773	41523	PAGI6
NC_023149.1		GCF_000510305.1	6223173	6259300	36127	PAGI6
NZ_KI914478.1		GCF_000520295.1	1250418	1285305	34887	PAGI6
NZ_KK212305.1		GCF_000629125.1	20899	57923	37024	PAGI6
NZ_KK212400.1		GCF_000629165.1	351262	386149	34887	PAGI6
NZ_KK212477.1		GCF_000629185.1	351440	386327	34887	PAGI6
NZ_KK213166.1		GCF_000629365.1	1	37788	37787	PAGI6
NZ_ATAJ02000003.1		GCF_000647595.2	121978	158132	36154	PAGI6
NZ_JMKR01000011.1		GCF_000685845.1	441687	476542	34855	PAGI6
NZ_KN050641.1		GCF_000743405.1	1853014	1888124	35110	PAGI6
NZ_HG974234.1		GCF_000750905.1	5369907	5406955	37048	PAGI6
NZ_JRAU01000042.1		GCF_000783275.1	59837	94930	35093	PAGI6
NZ_CBYA010000164.1		GCF_000786485.1	95343	130123	34780	PAGI6
NZ_JTSG01000011.1		GCF_000789525.1	59642	93342	33700	PAGI6
NZ_JTRM01000007.1		GCF_000789535.1	60803	93990	33187	PAGI6
NZ_JTUS01000011.1		GCF_000789625.1	39236	72939	33703	PAGI6
NZ_JTUR01000017.1		GCF_000789635.1	21566	58813	37247	PAGI6
NZ_JTUJ01000006.1		GCF_000789845.1	72569	105569	33000	PAGI6
NZ_JTUD01000026.1		GCF_000790035.1	202682	238763	36081	PAGI6
NZ_JTUB01000019.1		GCF_000790085.1	73086	105832	32746	PAGI6
NZ_JTTU01000001.1		GCF_000790245.1	3520	34199	30679	PAGI6
NZ_JTNH01000002.1		GCF_000790345.1	226852	263875	37023	PAGI6
NZ_JTTK01000039.1		GCF_000790505.1	44582	77365	32783	PAGI6
NZ_JTMT01000021.1		GCF_000790625.1	532194	569355	37161	PAGI6
NZ_JTSY01000028.1		GCF_000790825.1	59642	93342	33700	PAGI6
NZ_JTSN01000051.1		GCF_000791125.1	49145	84079	34934	PAGI6
NZ_JTMS01000009.1		GCF_000791385.1	2148	34841	32693	PAGI6
NZ_JTQS01000020.1		GCF_000791495.1	59909	94843	34934	PAGI6
NZ_JTQO01000044.1		GCF_000791605.1	6462	39734	33272	PAGI6
NZ_JTMW01000002.1		GCF_000791665.1	25557	62088	36531	PAGI6
NZ_JTQF01000017.1		GCF_000791805.1	22104	58184	36080	PAGI6
NZ_JTNP01000017.1		GCF_000791855.1	123136	157804	34668	PAGI6
NZ_JTPY01000020.1		GCF_000791965.1	404676	441921	37245	PAGI6
NZ_JTPW01000029.1		GCF_000792025.1	49961	81787	31826	PAGI6
NZ_JTPS01000019.1		GCF_000792115.1	84035	120190	36155	PAGI6
NZ_JTPP01000034.1		GCF_000792205.1	56234	93481	37247	PAGI6
NZ_JTPO01000016.1		GCF_000792225.1	13176	57522	44346	PAGI6
NZ_JTPD01000040.1		GCF_000792475.1	48355	81355	33000	PAGI6
NZ_JTOY01000009.1		GCF_000792575.1	267224	308664	41440	PAGI6
NZ_JTOX01000016.1		GCF_000792605.1	22203	57090	34887	PAGI6
NZ_JTOV01000061.1		GCF_000792635.1	128	33543	33415	PAGI6
NZ_JTOT01000015.1		GCF_000792675.1	129721	167469	37748	PAGI6
NZ_JTOR01000029.1		GCF_000792725.1	524941	558813	33872	PAGI6
NZ_JTOO01000037.1		GCF_000792785.1	39236	72939	33703	PAGI6
NZ_JTOH01000001.1		GCF_000792925.1	131358	168760	37402	PAGI6
NZ_JTOG01000009.1		GCF_000792945.1	123040	159194	36154	PAGI6
NZ_JTOF01000014.1		GCF_000792975.1	55962	87789	31827	PAGI6
NZ_JTOD01000009.1		GCF_000793005.1	12663	47611	34948	PAGI6
NZ_JTOB01000018.1		GCF_000793045.1	15333	52347	37014	PAGI6
NZ_JTOA01000001.1		GCF_000793055.1	22203	57090	34887	PAGI6
NZ_JTMN01000013.1		GCF_000793245.1	7411	47571	40160	PAGI6
NZ_JTMJ01000016.1		GCF_000793315.1	61750	93577	31827	PAGI6
NZ_JTMI01000002.1		GCF_000793345.1	60936	94884	33948	PAGI6
NZ_JTMC01000006.1		GCF_000793485.1	123025	157693	34668	PAGI6
NZ_JTRF01000002.1		GCF_000793585.1	25566	59943	34377	PAGI6
