NZ_ASQW01000009.1		GCF_000412415.1	82093	89449	7356	PAGI9
NZ_ASQY01000170.1		GCF_000412455.1	44	6211	6167	PAGI9
NZ_ASRA01000156.1		GCF_000412495.1	4305	10472	6167	PAGI9
NC_021577.1		GCF_000414035.1	4356648	4364005	7357	PAGI9
NZ_KI518886.1		GCF_000480965.1	2074966	2081133	6167	PAGI9
NZ_KI519017.1		GCF_000481265.1	3900120	3907476	7356	PAGI9
NZ_KI519052.1		GCF_000481325.1	1947949	1955305	7356	PAGI9
NZ_KI519076.1		GCF_000481425.1	3592420	3600488	8068	PAGI9
NZ_AYON01000154.1		GCF_000503175.1	14559	21916	7357	PAGI9
NZ_KK111847.1		GCF_000611975.2	74000	80030	6030	PAGI9
NZ_AYML01000006.1		GCF_000633495.1	497829	505185	7356	PAGI9
NZ_ATAJ02000001.1		GCF_000647595.2	216216	222383	6167	PAGI9
NZ_JTUQ01000022.1		GCF_000789685.1	90794	98150	7356	PAGI9
NZ_JTUO01000054.1		GCF_000789745.1	75159	82517	7358	PAGI9
NZ_JTUK01000013.1		GCF_000789835.1	100457	107814	7357	PAGI9
NZ_JTNJ01000009.1		GCF_000789935.1	12488	19845	7357	PAGI9
NZ_JTUG01000015.1		GCF_000789965.1	101398	107565	6167	PAGI9
NZ_JTNI01000010.1		GCF_000790115.1	208277	215633	7356	PAGI9
NZ_JTTW01000020.1		GCF_000790205.1	401581	408937	7356	PAGI9
NZ_JTNH01000054.1		GCF_000790345.1	52339	58506	6167	PAGI9
NZ_JTNE01000034.1		GCF_000790465.1	128132	136068	7936	PAGI9
NZ_JTTJ01000014.1		GCF_000790525.1	449201	456557	7356	PAGI9
NZ_JTTG01000003.1		GCF_000790605.1	424707	432060	7353	PAGI9
NZ_JTTC01000007.1		GCF_000790705.1	109193	116551	7358	PAGI9
NZ_JTSV01000013.1		GCF_000790905.1	99967	107324	7357	PAGI9
NZ_JTNG01000006.1		GCF_000790915.1	95904	103972	8068	PAGI9
NZ_JTRP01000028.1		GCF_000791275.1	95873	103941	8068	PAGI9
NZ_JTMS01000012.1		GCF_000791385.1	20178	26345	6167	PAGI9
NZ_JTQP01000003.1		GCF_000791585.1	338949	345116	6167	PAGI9
NZ_JTQE01000002.1		GCF_000791825.1	357622	364981	7359	PAGI9
NZ_JTQD01000002.1		GCF_000791835.1	498834	506191	7357	PAGI9
NZ_JTQB01000048.1		GCF_000791885.1	97020	103187	6167	PAGI9
NZ_JTQC01000008.1		GCF_000791905.1	409267	416624	7357	PAGI9
NZ_JTPZ01000020.1		GCF_000791945.1	94222	100389	6167	PAGI9
NZ_JTPX01000050.1		GCF_000792005.1	29383	37452	8069	PAGI9
NZ_JTPW01000036.1		GCF_000792025.1	379297	386654	7357	PAGI9
NZ_JTPN01000008.1		GCF_000792245.1	352056	360124	8068	PAGI9
NZ_JTPM01000008.1		GCF_000792285.1	426487	432654	6167	PAGI9
NZ_JTPL01000021.1		GCF_000792305.1	109198	116556	7358	PAGI9
NZ_JTPG01000021.1		GCF_000792425.1	91515	97682	6167	PAGI9
NZ_JTPE01000016.1		GCF_000792465.1	15505	21672	6167	PAGI9
