NZ_KI518793.1		GCF_000480725.1	1080970	1103448	22478	PAGI7
NZ_KI518856.1		GCF_000480905.1	230135	252613	22478	PAGI7
NZ_KI519078.1		GCF_000481445.1	1073424	1095902	22478	PAGI7
NZ_KI519135.1		GCF_000481545.1	1003898	1027616	23718	PAGI7
NZ_KI519192.1		GCF_000481705.1	14327	36805	22478	PAGI7
NZ_KI519257.1		GCF_000481825.1	1065639	1088117	22478	PAGI7
NZ_CP013993.1		GCF_000496455.2	1176308	1198784	22476	PAGI7
NC_023149.1		GCF_000510305.1	1058066	1080544	22478	PAGI7
NZ_KI914477.1		GCF_000520295.1	360417	382893	22476	PAGI7
NZ_KI914496.1		GCF_000520335.1	197013	222105	25092	PAGI7
NZ_KK212487.1		GCF_000629185.1	63790	86266	22476	PAGI7
NZ_KK213173.1		GCF_000629405.1	407004	429480	22476	PAGI7
NZ_KK213279.1		GCF_000629585.1	337519	352674	15155	PAGI7
NZ_JTNE01000014.1		GCF_000790465.1	60281	82756	22475	PAGI7
NZ_JTTK01000014.1		GCF_000790505.1	164332	182896	18564	PAGI7
NZ_JTQV01000028.1		GCF_000791445.1	31758	54235	22477	PAGI7
NZ_JTQQ01000075.1		GCF_000791545.1	31828	58957	27129	PAGI7
NZ_JTNP01000010.1		GCF_000791855.1	98453	120510	22057	PAGI7
NZ_JTPZ01000035.1		GCF_000791945.1	31825	54303	22478	PAGI7
NZ_JTPV01000056.1		GCF_000792065.1	2	23920	23918	PAGI7
NZ_JTPU01000048.1		GCF_000792085.1	2	22475	22473	PAGI7
NZ_JTOS01000063.1		GCF_000792705.1	2755	19147	16392	PAGI7
NZ_JTOP01000016.1		GCF_000792765.1	225013	247491	22478	PAGI7
NZ_JTOL01000014.1		GCF_000792845.1	2576	24821	22245	PAGI7
NZ_JTOA01000015.1		GCF_000793055.1	31769	54245	22476	PAGI7
NZ_JTMY01000006.1		GCF_000793135.1	2	22268	22266	PAGI7
NZ_JTMD01000015.1		GCF_000793455.1	31758	54231	22473	PAGI7
NZ_JTMC01000054.1		GCF_000793485.1	1	21646	21645	PAGI7
NZ_JTRU01000084.1		GCF_000793825.1	14584	36878	22294	PAGI7
NZ_JTVU01000003.1		GCF_000795105.1	98454	120930	22476	PAGI7
NZ_JTVT01000030.1		GCF_000795115.1	98151	120627	22476	PAGI7
NZ_JTVK01000079.1		GCF_000795305.1	31758	54234	22476	PAGI7
NZ_JTYQ01000015.1		GCF_000796095.1	60762	83096	22334	PAGI7
NZ_JTZX01000030.1		GCF_000797225.1	61301	83345	22044	PAGI7
NZ_CP007399.1		GCF_000816985.1	3600224	3622702	22478	PAGI7
NZ_JYJZ01000003.1		GCF_000950725.1	2471	24949	22478	PAGI7
NZ_CP011317.1		GCF_000981825.1	1309985	1334832	24847	PAGI7
NZ_CGFY01000008.1		GCF_001028745.1	274025	296500	22475	PAGI7
NZ_CDAZ01000004.1		GCF_001051345.1	58826	81299	22473	PAGI7
NZ_CUYG01000106.1		GCF_001374335.1	61167	77002	15835	PAGI7
NZ_CP008871.2		GCF_001516205.2	1064375	1086852	22477	PAGI7
NZ_CP008856.2		GCF_001516245.2	1061629	1088758	27129	PAGI7
NZ_AP014839.1		GCF_001548135.1	1090643	1113121	22478	PAGI7
NZ_CP008858.2		GCF_001594325.2	1094327	1116805	22478	PAGI7
NZ_CP017353.1		GCF_001750705.1	3803626	3826103	22477	PAGI7
NZ_LZTO01000038.1		GCF_001756585.1	2859	18678	15819	PAGI7
NZ_CP017969.1		GCF_001874465.1	810533	833011	22478	PAGI7
NZ_MPUW01000030.1		GCF_001909445.1	60237	82715	22478	PAGI7
NZ_MPVA01000074.1		GCF_001909495.1	31782	54260	22478	PAGI7
NZ_MPVF01000063.1		GCF_001910365.1	31767	54245	22478	PAGI7
NZ_CP020704.1		GCF_002104595.1	1066913	1089391	22478	PAGI7
NZ_CP020703.1		GCF_002104615.1	1066910	1089388	22478	PAGI7
NZ_NFFJ01000035.1		GCF_002135675.1	31768	54246	22478	PAGI7
NZ_NFFH01000028.1		GCF_002135685.1	31758	54236	22478	PAGI7
NZ_NFFO01000046.1		GCF_002135805.1	2683	25161	22478	PAGI7
NZ_NFFZ01000017.1		GCF_002135965.1	98256	120732	22476	PAGI7
NZ_NFFD01000031.1		GCF_002136355.1	61243	77141	15898	PAGI7
NZ_NFFF01000030.1		GCF_002136365.1	31758	54236	22478	PAGI7
NZ_CP021775.1		GCF_002192495.1	1189234	1211712	22478	PAGI7
NZ_CP021775.1		GCF_002192495.1	5007928	5043270	35342	PAGI7
NZ_CP022002.1		GCF_002205375.1	6325459	6343840	18381	PAGI7
NZ_MJMC01000002.1		GCF_002211545.1	2176323	2198801	22478	PAGI7
NZ_CP023316.1		GCF_002287725.2	1120705	1143183	22478	PAGI7
NZ_MWXG01000026.1		GCF_002312055.1	61397	76693	15296	PAGI7
NZ_MWXP01000028.1		GCF_002312175.1	120536	135682	15146	PAGI7
NZ_NQZG01000029.1		GCF_002326165.1	31758	54236	22478	PAGI7
NZ_NQZP01000020.1		GCF_002326265.1	61220	83698	22478	PAGI7
NZ_NQZQ01000028.1		GCF_002326275.1	31758	54236	22478	PAGI7
NZ_NQZR01000024.1		GCF_002326305.1	31740	54218	22478	PAGI7
NZ_NQZX01000005.1		GCF_002326355.1	96033	118511	22478	PAGI7
NZ_NRBH01000006.1		GCF_002330435.1	61218	83695	22477	PAGI7
NZ_NRBI01000014.1		GCF_002330835.1	97109	119585	22476	PAGI7
NZ_NRBK01000030.1		GCF_002330875.1	30808	54726	23918	PAGI7
NZ_NRGI01000023.1		GCF_002332065.1	61243	83721	22478	PAGI7
NZ_NRGM01000013.1		GCF_002332165.1	97109	119585	22476	PAGI7
NZ_NIZO01000021.1		GCF_002866725.1	61194	83672	22478	PAGI7
NZ_PUEX01000022.1		GCF_002964255.1	61153	85076	23923	PAGI7
NZ_CP027172.1		GCF_002968655.1	2307280	2344864	37584	PAGI7
NZ_QBEG01000009.1		GCF_003055425.1	253291	275764	22473	PAGI7
NZ_QBEP01000029.1		GCF_003055555.1	61202	79676	18474	PAGI7
NZ_CP029088.1		GCF_003073735.1	1202922	1227769	24847	PAGI7
NZ_CP029090.1		GCF_003073795.1	148366	170842	22476	PAGI7
NZ_CP023255.1		GCF_003194245.1	5898858	5921334	22476	PAGI7
NZ_QDGP01000017.1		GCF_003332715.1	58861	81339	22478	PAGI7
NZ_QDGX01000018.1		GCF_003332735.1	58824	81302	22478	PAGI7
NZ_QDGQ01000021.1		GCF_003332785.1	58823	81301	22478	PAGI7
NZ_CP030912.1		GCF_003369755.1	1173526	1198373	24847	PAGI7
NZ_LSQB01000043.1		GCF_003584985.1	127	18055	17928	PAGI7
NZ_LSQO01000027.1		GCF_003585165.1	61241	83719	22478	PAGI7
NZ_RAEU01000034.1		GCF_003629475.1	61172	83648	22476	PAGI7
NZ_RAET01000089.1		GCF_003629515.1	31757	54233	22476	PAGI7
NZ_RADZ01000157.1		GCF_003629895.1	12167	34645	22478	PAGI7
NZ_RADM01000095.1		GCF_003630175.1	61171	76498	15327	PAGI7
NZ_RABA01000006.1		GCF_003631445.1	61172	83645	22473	PAGI7
NZ_QZZF01000305.1		GCF_003632115.1	31741	54219	22478	PAGI7
NZ_QZYD01000321.1		GCF_003632495.1	2015	23909	21894	PAGI7
NZ_QZZB01000070.1		GCF_003633135.1	1	21604	21603	PAGI7
NZ_QZYF01000088.1		GCF_003633245.1	61426	83904	22478	PAGI7
NZ_MCNA01000036.1		GCF_003698625.1	2919	18738	15819	PAGI7
NZ_MCMZ01000037.1		GCF_003698635.1	2924	18299	15375	PAGI7
NZ_NTGD01000002.1		GCF_003703855.1	1959787	1982265	22478	PAGI7
NZ_NSQZ01000015.1		GCF_003835175.1	187244	202651	15407	PAGI7
NZ_NSTC01000027.1		GCF_003837285.1	61381	84021	22640	PAGI7
NZ_NSTD01000026.1		GCF_003837435.1	61381	76709	15328	PAGI7
NZ_NSVZ01000016.1		GCF_003838645.1	61362	76886	15524	PAGI7
NZ_NSWI01000031.1		GCF_003838785.1	2	21983	21981	PAGI7
NZ_NSYC01000003.1		GCF_003839375.1	61380	83357	21977	PAGI7
NZ_NTBB01000041.1		GCF_003841305.1	2	21972	21970	PAGI7
NZ_NTAL01000039.1		GCF_003841525.1	299	20759	20460	PAGI7
NZ_RWXR01000039.1		GCF_003954745.1	9113	27395	18282	PAGI7
NZ_RWXM01000065.1		GCF_003955025.1	61163	83636	22473	PAGI7
NZ_RWXA01000068.1		GCF_003955325.1	115125	137601	22476	PAGI7
NZ_RXUA01000011.1		GCF_003968955.1	60418	82890	22472	PAGI7
NZ_RXAH01000018.1		GCF_003974025.1	117271	132620	15349	PAGI7
NZ_RXAT01000033.1		GCF_003974185.1	2	22035	22033	PAGI7
NZ_RXBC01000016.1		GCF_003974295.1	98671	114856	16185	PAGI7
NZ_RXAS01000009.1		GCF_003974615.1	267091	290641	23550	PAGI7
NZ_RXBJ01000003.1		GCF_003974705.1	61414	84434	23020	PAGI7
NZ_RXBD01000031.1		GCF_003974785.1	6898	22521	15623	PAGI7
NZ_RXBH01000021.1		GCF_003974825.1	61414	76764	15350	PAGI7
NZ_RXBX01000017.1		GCF_003975005.1	61395	76754	15359	PAGI7
NZ_RXDC01000007.1		GCF_003975335.1	322395	344567	22172	PAGI7
NZ_RXDF01000017.1		GCF_003975405.1	72634	87997	15363	PAGI7
NZ_RXEP01000002.1		GCF_003976805.1	62464	84400	21936	PAGI7
NZ_RXEZ01000021.1		GCF_003976905.1	61376	77195	15819	PAGI7
NZ_SBJQ01000042.1		GCF_004053975.1	1	21620	21619	PAGI7
NZ_SCWY01000080.1		GCF_004349985.1	1801	23907	22106	PAGI7
NZ_RWMD01000010.1		GCF_004370305.1	273913	289276	15363	PAGI7
NZ_RWMP01000001.1		GCF_004370455.1	1554563	1571045	16482	PAGI7
NZ_RWMT01000012.1		GCF_004370525.1	277656	295155	17499	PAGI7
NZ_RWMV01000019.1		GCF_004370545.1	117763	133227	15464	PAGI7
NZ_RWMC01000008.1		GCF_004371055.1	327800	343421	15621	PAGI7
NZ_RWMI01000023.1		GCF_004371075.1	118063	133507	15444	PAGI7
NZ_RWMO01000012.1		GCF_004371145.1	61887	78340	16453	PAGI7
NZ_RWNO01000017.1		GCF_004371345.1	98732	114090	15358	PAGI7
NZ_RWQY01000018.1		GCF_004372985.1	62330	78149	15819	PAGI7
NZ_RWRO01000014.1		GCF_004373195.1	61450	78252	16802	PAGI7
NZ_RWSP01000014.1		GCF_004373565.1	98733	114180	15447	PAGI7
NZ_RWRK01000015.1		GCF_004373725.1	61450	78116	16666	PAGI7
NZ_RWRQ01000017.1		GCF_004373745.1	61450	78714	17264	PAGI7
NZ_RWSJ01000001.1		GCF_004373805.1	1074198	1090017	15819	PAGI7
NZ_RWVH01000023.1		GCF_004375475.1	61394	77214	15820	PAGI7
NZ_CP040127.1		GCF_005305005.1	1079708	1102186	22478	PAGI7
NZ_VIHM01000021.1		GCF_006704485.1	61134	83611	22477	PAGI7
NZ_VIHS01000032.1		GCF_006704645.1	31756	54234	22478	PAGI7
NZ_VIHT01000020.1		GCF_006704665.1	61159	83637	22478	PAGI7
NZ_VIHU01000022.1		GCF_006704675.1	61158	83636	22478	PAGI7
NZ_VIHY01000007.1		GCF_006704765.1	149908	172386	22478	PAGI7
NZ_VIHZ01000034.1		GCF_006704775.1	61158	77015	15857	PAGI7
